,rider,team,year,age,team_points,key,best-classic-riders,top-gc-riders,top-sprinters,top-time-trial-riders,profile_type,profile_score,profile_vert,scorito,target
976,Castroviejo Jonathan,INEOS Grenadiers,2021,34,2917,Castroviejo Jonathan-2021,,63.0,,70.0,2.8095238095238093,153.8095238095238,2261.7619047619046,,275.0
978,Puccio Salvatore,INEOS Grenadiers,2021,31,2917,Puccio Salvatore-2021,5.0,28.0,,,2.8095238095238093,153.8095238095238,2261.7619047619046,18.0,214.0
979,Nibali Vincenzo,Trek - Segafredo,2021,36,2367,Nibali Vincenzo-2021,306.0,376.0,33.0,14.0,2.8095238095238093,153.8095238095238,2261.7619047619046,492.0,274.0
981,Brambilla Gianluca,Trek - Segafredo,2021,33,2367,Brambilla Gianluca-2021,54.0,87.0,14.7,,2.8095238095238093,153.8095238095238,2261.7619047619046,170.0,46.0
982,Mosca Jacopo,Trek - Segafredo,2021,27,2367,Mosca Jacopo-2021,142.0,40.0,151.0,,2.8095238095238093,153.8095238095238,2261.7619047619046,,76.0
983,Ghebreigzabhier Amanuel,Trek - Segafredo,2021,26,2367,Ghebreigzabhier Amanuel-2021,37.0,25.0,,,2.8095238095238093,153.8095238095238,2261.7619047619046,8.0,34.0
984,Ciccone Giulio,Trek - Segafredo,2021,26,2367,Ciccone Giulio-2021,308.0,10.0,85.0,,2.8095238095238093,153.8095238095238,2261.7619047619046,433.0,0.0
989,Caicedo Jonathan Klever,EF Education - Nippo,2021,28,1601,Caicedo Jonathan Klever-2021,20.0,75.0,,,2.8095238095238093,153.8095238095238,2261.7619047619046,6.0,187.0
992,Guerreiro Ruben,EF Education - Nippo,2021,26,1601,Guerreiro Ruben-2021,32.0,25.0,,,2.8095238095238093,153.8095238095238,2261.7619047619046,,342.0
996,Foss Tobias,Team Jumbo-Visma,2021,23,1045,Foss Tobias-2021,,52.0,16.3,125.0,2.8095238095238093,153.8095238095238,2261.7619047619046,,51.0
997,Bouwman Koen,Team Jumbo-Visma,2021,27,1045,Bouwman Koen-2021,5.0,31.0,,,2.8095238095238093,153.8095238095238,2261.7619047619046,98.0,0.0
999,Affini Edoardo,Team Jumbo-Visma,2021,24,1045,Affini Edoardo-2021,3.0,5.0,,109.0,2.8095238095238093,153.8095238095238,2261.7619047619046,,0.0
1004,Fabbro Matteo,BORA - hansgrohe,2021,26,2007,Fabbro Matteo-2021,18.0,85.0,,30.0,2.8095238095238093,153.8095238095238,2261.7619047619046,,53.0
1005,Sagan Peter,BORA - hansgrohe,2021,31,2007,Sagan Peter-2021,170.0,45.0,637.2,,2.8095238095238093,153.8095238095238,2261.7619047619046,,469.0
1006,Bodnar Maciej,BORA - hansgrohe,2021,36,2007,Bodnar Maciej-2021,,30.0,,106.0,2.8095238095238093,153.8095238095238,2261.7619047619046,,37.0
1008,Benedetti Cesare,BORA - hansgrohe,2021,33,2007,Benedetti Cesare-2021,13.0,25.0,,,2.8095238095238093,153.8095238095238,2261.7619047619046,170.0,31.0
1013,Pedrero Antonio,Movistar Team,2021,29,1241,Pedrero Antonio-2021,,80.0,,,2.8095238095238093,153.8095238095238,2261.7619047619046,158.0,52.0
1014,Cataldo Dario,Movistar Team,2021,36,1241,Cataldo Dario-2021,33.0,48.0,,,2.8095238095238093,153.8095238095238,2261.7619047619046,152.0,0.0
1015,Torres Albert,Movistar Team,2021,31,1241,Torres Albert-2021,5.0,33.0,26.0,,2.8095238095238093,153.8095238095238,2261.7619047619046,,28.0
1016,Villella Davide,Movistar Team,2021,29,1241,Villella Davide-2021,47.0,32.0,,,2.8095238095238093,153.8095238095238,2261.7619047619046,102.0,28.0
1017,Rubio Einer Augusto,Movistar Team,2021,23,1241,Rubio Einer Augusto-2021,5.0,30.0,,,2.8095238095238093,153.8095238095238,2261.7619047619046,,32.0
1019,Pozzovivo Domenico,Team Qhubeka ASSOS,2021,38,1654,Pozzovivo Domenico-2021,,193.0,,22.0,2.8095238095238093,153.8095238095238,2261.7619047619046,67.0,232.0
1022,Campenaerts Victor,Team Qhubeka ASSOS,2021,29,1654,Campenaerts Victor-2021,,28.0,,493.0,2.8095238095238093,153.8095238095238,2261.7619047619046,110.0,116.0
1026,Frankiny Kilian,Team Qhubeka ASSOS,2021,27,1654,Frankiny Kilian-2021,,,,,2.8095238095238093,153.8095238095238,2261.7619047619046,,222.0
1028,Valter Attila,Groupama - FDJ,2021,22,1035,Valter Attila-2021,37.0,157.0,49.0,33.0,2.8095238095238093,153.8095238095238,2261.7619047619046,,40.0
1031,Guglielmi Simon,Groupama - FDJ,2021,23,1035,Guglielmi Simon-2021,27.0,25.0,,,2.8095238095238093,153.8095238095238,2261.7619047619046,,154.0
1036,Ravanelli Simone,Androni Giocattoli - Sidermec,2021,25,480,Ravanelli Simone-2021,,55.0,43.0,16.0,2.8095238095238093,153.8095238095238,2261.7619047619046,,30.0
1037,Pellaud Simon,Androni Giocattoli - Sidermec,2021,28,480,Pellaud Simon-2021,30.0,45.0,,4.0,2.8095238095238093,153.8095238095238,2261.7619047619046,,66.0
1038,Sepúlveda Eduardo,Androni Giocattoli - Sidermec,2021,29,480,Sepúlveda Eduardo-2021,10.0,35.0,,18.0,2.8095238095238093,153.8095238095238,2261.7619047619046,,0.0
1039,Cepeda Jefferson Alexander,Androni Giocattoli - Sidermec,2021,22,480,Cepeda Jefferson Alexander-2021,,21.0,,26.0,2.8095238095238093,153.8095238095238,2261.7619047619046,,6.0
1043,Warbasse Larry,AG2R Citroën Team,2021,30,1038,Warbasse Larry-2021,22.0,120.0,,8.0,2.8095238095238093,153.8095238095238,2261.7619047619046,28.0,62.0
1044,Vendrame Andrea,AG2R Citroën Team,2021,26,1038,Vendrame Andrea-2021,211.0,93.0,230.4,,2.8095238095238093,153.8095238095238,2261.7619047619046,98.0,199.0
1046,Bouchard Geoffrey,AG2R Citroën Team,2021,29,1038,Bouchard Geoffrey-2021,8.0,47.0,12.0,,2.8095238095238093,153.8095238095238,2261.7619047619046,,28.0
1049,Bidard François,AG2R Citroën Team,2021,29,1038,Bidard François-2021,,23.0,,,2.8095238095238093,153.8095238095238,2261.7619047619046,75.0,24.0
1050,Gallopin Tony,AG2R Citroën Team,2021,32,1038,Gallopin Tony-2021,8.0,5.0,,,2.8095238095238093,153.8095238095238,2261.7619047619046,88.0,0.0
1052,Vanhoucke Harm,Lotto Soudal,2021,23,1522,Vanhoucke Harm-2021,25.0,75.0,17.0,,2.8095238095238093,153.8095238095238,2261.7619047619046,,167.0
1053,De Gendt Thomas,Lotto Soudal,2021,34,1522,De Gendt Thomas-2021,,70.0,,262.0,2.8095238095238093,153.8095238095238,2261.7619047619046,112.0,151.0
1057,Oldani Stefano,Lotto Soudal,2021,23,1522,Oldani Stefano-2021,28.0,25.0,61.0,,2.8095238095238093,153.8095238095238,2261.7619047619046,,60.0
1067,Edet Nicolas,Cofidis,2021,33,937,Edet Nicolas-2021,59.0,63.0,33.0,,2.8095238095238093,153.8095238095238,2261.7619047619046,,18.0
1068,Viviani Elia,Cofidis,2021,32,937,Viviani Elia-2021,129.0,50.0,304.4,,2.8095238095238093,153.8095238095238,2261.7619047619046,178.0,94.0
1069,Consonni Simone,Cofidis,2021,26,937,Consonni Simone-2021,21.0,50.0,82.0,,2.8095238095238093,153.8095238095238,2261.7619047619046,172.0,38.0
1091,Fiorelli Filippo,Bardiani-CSF-Faizanè,2021,26,644,Fiorelli Filippo-2021,26.0,34.0,70.0,16.0,2.8095238095238093,153.8095238095238,2261.7619047619046,,74.0
1092,Carboni Giovanni,Bardiani-CSF-Faizanè,2021,25,644,Carboni Giovanni-2021,10.0,26.0,,,2.8095238095238093,153.8095238095238,2261.7619047619046,146.0,24.0
1093,Battaglin Enrico,Bardiani-CSF-Faizanè,2021,31,644,Battaglin Enrico-2021,67.0,23.0,87.0,,2.8095238095238093,153.8095238095238,2261.7619047619046,40.0,122.0
1094,Zana Filippo,Bardiani-CSF-Faizanè,2021,22,644,Zana Filippo-2021,14.0,20.0,14.0,,2.8095238095238093,153.8095238095238,2261.7619047619046,,0.0
1096,Visconti Giovanni,Bardiani-CSF-Faizanè,2021,38,644,Visconti Giovanni-2021,90.0,,41.0,,2.8095238095238093,153.8095238095238,2261.7619047619046,,99.0
1099,Brändle Matthias,Israel Start-Up Nation,2021,31,1405,Brändle Matthias-2021,,33.0,,150.0,2.8095238095238093,153.8095238095238,2261.7619047619046,,73.0
1100,Dowsett Alex,Israel Start-Up Nation,2021,32,1405,Dowsett Alex-2021,6.0,33.0,,152.0,2.8095238095238093,153.8095238095238,2261.7619047619046,,95.0
1104,Cimolai Davide,Israel Start-Up Nation,2021,31,1405,Cimolai Davide-2021,19.0,20.0,146.0,,2.8095238095238093,153.8095238095238,2261.7619047619046,217.0,73.0
6,Visconti Giovanni,Movistar Team,2016,33,5145,Visconti Giovanni-2016,175.0,,,,2.857142857142857,137.0952380952381,2244.285714285714,99.0,32.0
9,Pozzovivo Domenico,AG2R La Mondiale,2016,33,1993,Pozzovivo Domenico-2016,142.0,689.0,50.2,12.0,2.857142857142857,137.0952380952381,2244.285714285714,232.0,42.0
28,Dombrowski Joe,Cannondale Pro Cycling Team,2016,24,3424,Dombrowski Joe-2016,10.0,286.0,,,2.857142857142857,137.0952380952381,2244.285714285714,32.0,96.0
29,Formolo Davide,Cannondale Pro Cycling Team,2016,23,3424,Formolo Davide-2016,70.0,183.0,,,2.857142857142857,137.0952380952381,2244.285714285714,,88.0
33,Bettiol Alberto,Cannondale Pro Cycling Team,2016,22,3424,Bettiol Alberto-2016,58.0,23.0,72.0,,2.857142857142857,137.0952380952381,2244.285714285714,,140.0
37,Arndt Nikias,Team Giant - Alpecin,2016,24,2063,Arndt Nikias-2016,85.0,86.0,211.0,46.0,2.857142857142857,137.0952380952381,2244.285714285714,,152.0
45,Nibali Vincenzo,Astana Pro Team,2016,31,3514,Nibali Vincenzo-2016,691.0,485.0,127.2,42.0,2.857142857142857,137.0952380952381,2244.285714285714,274.0,32.0
47,Kangert Tanel,Astana Pro Team,2016,29,3514,Kangert Tanel-2016,78.0,245.0,,90.0,2.857142857142857,137.0952380952381,2244.285714285714,134.0,10.0
54,Nieve Mikel,Team Sky,2016,31,3420,Nieve Mikel-2016,90.0,468.0,,,2.857142857142857,137.0952380952381,2244.285714285714,,22.0
55,Landa Mikel,Team Sky,2016,26,3420,Landa Mikel-2016,34.0,417.0,53.4,,2.857142857142857,137.0952380952381,2244.285714285714,,52.0
57,Viviani Elia,Team Sky,2016,27,3420,Viviani Elia-2016,158.0,61.0,865.0,18.0,2.857142857142857,137.0952380952381,2244.285714285714,94.0,275.0
60,Roche Nicolas,Team Sky,2016,31,3420,Roche Nicolas-2016,28.0,,,,2.857142857142857,137.0952380952381,2244.285714285714,,40.0
64,Ewan Caleb,Orica GreenEDGE,2016,21,2980,Ewan Caleb-2016,85.0,105.0,819.0,50.0,2.857142857142857,137.0952380952381,2244.285714285714,,160.0
68,Hepburn Michael,Orica GreenEDGE,2016,24,2980,Hepburn Michael-2016,,35.0,,248.0,2.857142857142857,137.0952380952381,2244.285714285714,14.0,10.0
75,Battaglin Enrico,Team LottoNL-Jumbo,2016,26,2134,Battaglin Enrico-2016,70.0,45.0,168.0,,2.857142857142857,137.0952380952381,2244.285714285714,122.0,40.0
90,Taaramäe Rein,Team Katusha ,2016,29,2635,Taaramäe Rein-2016,150.0,344.0,48.0,114.0,2.857142857142857,137.0952380952381,2244.285714285714,,54.0
100,Brambilla Gianluca,Etixx - Quick Step,2016,28,2200,Brambilla Gianluca-2016,69.0,215.0,,,2.857142857142857,137.0952380952381,2244.285714285714,46.0,38.0
101,Serry Pieter,Etixx - Quick Step,2016,27,2200,Serry Pieter-2016,42.0,98.0,44.5,13.0,2.857142857142857,137.0952380952381,2244.285714285714,226.0,0.0
105,Wiśniowski Łukasz,Etixx - Quick Step,2016,24,2200,Wiśniowski Łukasz-2016,46.0,14.0,68.0,64.0,2.857142857142857,137.0952380952381,2244.285714285714,,60.0
107,Sabatini Fabio,Etixx - Quick Step,2016,31,2200,Sabatini Fabio-2016,15.0,,,,2.857142857142857,137.0952380952381,2244.285714285714,,10.0
121,Oss Daniel,BMC Racing Team,2016,29,2275,Oss Daniel-2016,161.0,35.0,136.0,106.0,2.857142857142857,137.0952380952381,2244.285714285714,,100.0
122,De Marchi Alessandro,BMC Racing Team,2016,29,2275,De Marchi Alessandro-2016,13.0,30.0,,,2.857142857142857,137.0952380952381,2244.285714285714,,98.0
126,Ulissi Diego,Lampre - Merida,2016,26,2333,Ulissi Diego-2016,293.0,201.0,134.0,46.0,2.857142857142857,137.0952380952381,2244.285714285714,192.0,136.0
128,Conti Valerio,Lampre - Merida,2016,23,2333,Conti Valerio-2016,24.0,71.0,39.8,,2.857142857142857,137.0952380952381,2244.285714285714,52.0,22.0
129,Petilli Simone,Lampre - Merida,2016,23,2333,Petilli Simone-2016,112.0,45.0,116.0,20.0,2.857142857142857,137.0952380952381,2244.285714285714,,36.0
130,Mohorič Matej,Lampre - Merida,2016,21,2333,Mohorič Matej-2016,51.0,15.0,,,2.857142857142857,137.0952380952381,2244.285714285714,,50.0
137,Nizzolo Giacomo,Trek - Segafredo,2016,27,2178,Nizzolo Giacomo-2016,499.0,35.0,505.0,,2.857142857142857,137.0952380952381,2244.285714285714,,258.0
150,Ciccone Giulio,Bardiani - CSF,2016,21,1119,Ciccone Giulio-2016,,,,,2.857142857142857,137.0952380952381,2244.285714285714,0.0,167.0
154,Warbasse Larry,IAM Cycling,2016,25,1607,Warbasse Larry-2016,,113.0,,38.0,2.857142857142857,137.0952380952381,2244.285714285714,62.0,106.0
156,Brändle Matthias,IAM Cycling,2016,26,1607,Brändle Matthias-2016,15.0,81.0,71.0,519.0,2.857142857142857,137.0952380952381,2244.285714285714,73.0,72.0
157,Kluge Roger,IAM Cycling,2016,30,1607,Kluge Roger-2016,10.0,50.0,,100.0,2.857142857142857,137.0952380952381,2244.285714285714,,66.0
163,Martínez Daniel Felipe,Wilier - Southeast,2016,20,1423,Martínez Daniel Felipe-2016,,52.0,,,2.857142857142857,137.0952380952381,2244.285714285714,,562.0
165,Belletti Manuel,Wilier - Southeast,2016,30,1423,Belletti Manuel-2016,306.0,,484.0,,2.857142857142857,137.0952380952381,2244.285714285714,,62.0
199,Izagirre Gorka,Movistar Team,2017,29,3999,Izagirre Gorka-2017,76.0,267.0,39.3,172.0,2.9523809523809526,134.28571428571428,2570.6190476190477,,30.0
207,Nibali Vincenzo,Bahrain Merida Pro Cycling Team,2017,32,2364,Nibali Vincenzo-2017,28.0,803.0,44.8,112.0,2.9523809523809526,134.28571428571428,2570.6190476190477,274.0,32.0
210,Visconti Giovanni,Bahrain Merida Pro Cycling Team,2017,34,2364,Visconti Giovanni-2017,385.0,,104.8,68.0,2.9523809523809526,134.28571428571428,2570.6190476190477,99.0,32.0
217,Reichenbach Sébastien,FDJ,2017,27,1979,Reichenbach Sébastien-2017,119.0,457.0,,52.0,2.9523809523809526,134.28571428571428,2570.6190476190477,,39.0
220,Molard Rudy,FDJ,2017,27,1979,Molard Rudy-2017,78.0,51.0,57.1,,2.9523809523809526,134.28571428571428,2570.6190476190477,,39.0
226,Landa Mikel,Team Sky,2017,27,2722,Landa Mikel-2017,,297.0,,51.0,2.9523809523809526,134.28571428571428,2570.6190476190477,,52.0
230,Puccio Salvatore,Team Sky,2017,27,2722,Puccio Salvatore-2017,44.0,55.0,,,2.9523809523809526,134.28571428571428,2570.6190476190477,214.0,265.0
235,Mohorič Matej,UAE Team Emirates,2017,22,2871,Mohorič Matej-2017,29.0,120.0,87.3,25.0,2.9523809523809526,134.28571428571428,2570.6190476190477,,50.0
237,Conti Valerio,UAE Team Emirates,2017,24,2871,Conti Valerio-2017,,65.0,32.4,64.0,2.9523809523809526,134.28571428571428,2570.6190476190477,52.0,22.0
239,Petilli Simone,UAE Team Emirates,2017,24,2871,Petilli Simone-2017,64.0,37.0,,17.0,2.9523809523809526,134.28571428571428,2570.6190476190477,,36.0
242,Ravasi Edward,UAE Team Emirates,2017,22,2871,Ravasi Edward-2017,,,45.0,,2.9523809523809526,134.28571428571428,2570.6190476190477,,26.0
243,Mollema Bauke,Trek - Segafredo,2017,30,2941,Mollema Bauke-2017,432.0,498.0,96.0,217.0,2.9523809523809526,134.28571428571428,2570.6190476190477,,95.0
244,Nizzolo Giacomo,Trek - Segafredo,2017,28,2941,Nizzolo Giacomo-2017,713.0,140.0,1074.4,,2.9523809523809526,134.28571428571428,2570.6190476190477,,258.0
264,Hepburn Michael,ORICA-Scott,2017,25,3035,Hepburn Michael-2017,,30.0,,18.0,2.9523809523809526,134.28571428571428,2570.6190476190477,14.0,10.0
266,Ewan Caleb,ORICA-Scott,2017,22,3035,Ewan Caleb-2017,237.0,,631.0,84.0,2.9523809523809526,134.28571428571428,2570.6190476190477,,160.0
272,Serry Pieter,Quick-Step Floors,2017,28,3229,Serry Pieter-2017,85.0,96.0,,38.0,2.9523809523809526,134.28571428571428,2570.6190476190477,226.0,0.0
274,Keisse Iljo,Quick-Step Floors,2017,34,3229,Keisse Iljo-2017,35.0,35.0,,,2.9523809523809526,134.28571428571428,2570.6190476190477,242.0,22.0
275,Richeze Maximiliano,Quick-Step Floors,2017,34,3229,Richeze Maximiliano-2017,171.0,31.0,441.0,,2.9523809523809526,134.28571428571428,2570.6190476190477,32.0,24.0
277,Gaviria Fernando,Quick-Step Floors,2017,22,3229,Gaviria Fernando-2017,512.0,,548.8,,2.9523809523809526,134.28571428571428,2570.6190476190477,106.0,302.0
279,Kangert Tanel,Astana Pro Team,2017,30,1765,Kangert Tanel-2017,176.0,418.0,,48.0,2.9523809523809526,134.28571428571428,2570.6190476190477,134.0,10.0
280,Sánchez Luis León,Astana Pro Team,2017,33,1765,Sánchez Luis León-2017,139.0,217.0,76.8,128.0,2.9523809523809526,134.28571428571428,2570.6190476190477,,10.0
281,Bilbao Pello,Astana Pro Team,2017,27,1765,Bilbao Pello-2017,148.0,173.0,81.0,38.0,2.9523809523809526,134.28571428571428,2570.6190476190477,378.0,86.0
282,Cataldo Dario,Astana Pro Team,2017,32,1765,Cataldo Dario-2017,23.0,112.0,,61.0,2.9523809523809526,134.28571428571428,2570.6190476190477,0.0,48.0
287,Pozzovivo Domenico,AG2R La Mondiale,2017,34,1603,Pozzovivo Domenico-2017,54.0,387.0,31.0,,2.9523809523809526,134.28571428571428,2570.6190476190477,232.0,42.0
290,Bidard François,AG2R La Mondiale,2017,25,1603,Bidard François-2017,,25.0,,,2.9523809523809526,134.28571428571428,2570.6190476190477,24.0,106.0
305,Formolo Davide,Cannondale-Drapac Pro Cycling Team,2017,24,2419,Formolo Davide-2017,13.0,327.0,,10.0,2.9523809523809526,134.28571428571428,2570.6190476190477,,88.0
307,Carthy Hugh,Cannondale-Drapac Pro Cycling Team,2017,22,2419,Carthy Hugh-2017,75.0,216.0,,,2.9523809523809526,134.28571428571428,2570.6190476190477,,220.0
309,Villella Davide,Cannondale-Drapac Pro Cycling Team,2017,25,2419,Villella Davide-2017,266.0,115.0,,22.0,2.9523809523809526,134.28571428571428,2570.6190476190477,28.0,0.0
310,Dombrowski Joe,Cannondale-Drapac Pro Cycling Team,2017,25,2419,Dombrowski Joe-2017,,109.0,,70.0,2.9523809523809526,134.28571428571428,2570.6190476190477,32.0,96.0
316,Campenaerts Victor,Team LottoNL-Jumbo,2017,25,2117,Campenaerts Victor-2017,,36.0,,256.0,2.9523809523809526,134.28571428571428,2570.6190476190477,116.0,122.0
317,Battaglin Enrico,Team LottoNL-Jumbo,2017,27,2117,Battaglin Enrico-2017,57.0,35.0,79.4,,2.9523809523809526,134.28571428571428,2570.6190476190477,122.0,40.0
334,Ciccone Giulio,Bardiani - CSF,2017,22,962,Ciccone Giulio-2017,51.0,36.0,52.0,,2.9523809523809526,134.28571428571428,2570.6190476190477,0.0,167.0
336,Albanese Vincenzo,Bardiani - CSF,2017,20,962,Albanese Vincenzo-2017,90.0,,246.0,30.0,2.9523809523809526,134.28571428571428,2570.6190476190477,,115.0
346,De Buyst Jasper,Lotto Soudal,2017,23,2722,De Buyst Jasper-2017,36.0,,,,2.9523809523809526,134.28571428571428,2570.6190476190477,,40.0
348,Marczyński Tomasz,Lotto Soudal,2017,33,2722,Marczyński Tomasz-2017,16.0,,,,2.9523809523809526,134.28571428571428,2570.6190476190477,,26.0
354,Benedetti Cesare,BORA - hansgrohe,2017,29,1791,Benedetti Cesare-2017,44.0,55.0,,,2.9523809523809526,134.28571428571428,2570.6190476190477,31.0,100.0
359,Hirt Jan,CCC Sprandi Polkowice ,2017,26,1033,Hirt Jan-2017,,105.0,,,2.9523809523809526,134.28571428571428,2570.6190476190477,,44.0
360,Großschartner Felix,CCC Sprandi Polkowice ,2017,23,1033,Großschartner Felix-2017,30.0,79.0,,34.0,2.9523809523809526,134.28571428571428,2570.6190476190477,,114.0
363,Tratnik Jan,CCC Sprandi Polkowice ,2017,27,1033,Tratnik Jan-2017,65.0,33.0,160.0,71.0,2.9523809523809526,134.28571428571428,2570.6190476190477,128.0,141.0
377,Berhane Natnael,Team Dimension Data,2017,26,2158,Berhane Natnael-2017,85.0,63.0,,,2.9523809523809526,134.28571428571428,2570.6190476190477,,10.0
387,Martínez Daniel Felipe,Wilier Triestina - Selle Italia,2017,21,1391,Martínez Daniel Felipe-2017,49.0,32.0,,20.0,2.9523809523809526,134.28571428571428,2570.6190476190477,,562.0
398,Puccio Salvatore,Team Sky,2018,28,4577,Puccio Salvatore-2018,23.0,60.0,,13.0,3.142857142857143,135.47619047619048,2437.4761904761904,214.0,265.0
403,Yates Simon,Mitchelton-Scott,2018,25,3123,Yates Simon-2018,97.0,849.0,,71.0,3.142857142857143,135.47619047619048,2437.4761904761904,14.0,376.0
404,Nieve Mikel,Mitchelton-Scott,2018,33,3123,Nieve Mikel-2018,84.0,336.0,,,3.142857142857143,135.47619047619048,2437.4761904761904,,22.0
414,Campenaerts Victor,Lotto Fix All,2018,26,3137,Campenaerts Victor-2018,61.0,93.0,34.6,356.0,3.142857142857143,135.47619047619048,2437.4761904761904,116.0,122.0
422,Hamilton Chris,Team Sunweb,2018,22,2736,Hamilton Chris-2018,20.0,76.0,,,3.142857142857143,135.47619047619048,2437.4761904761904,52.0,44.0
424,Vervaeke Louis,Team Sunweb,2018,24,2736,Vervaeke Louis-2018,87.0,44.0,,,3.142857142857143,135.47619047619048,2437.4761904761904,,96.0
427,Pozzovivo Domenico,Bahrain Merida Pro Cycling Team,2018,35,3094,Pozzovivo Domenico-2018,159.0,640.0,50.7,50.0,3.142857142857143,135.47619047619048,2437.4761904761904,232.0,42.0
428,Mohorič Matej,Bahrain Merida Pro Cycling Team,2018,23,3094,Mohorič Matej-2018,150.0,158.0,66.4,,3.142857142857143,135.47619047619048,2437.4761904761904,,50.0
434,Visconti Giovanni,Bahrain Merida Pro Cycling Team,2018,35,3094,Visconti Giovanni-2018,205.0,,,,3.142857142857143,135.47619047619048,2437.4761904761904,99.0,32.0
437,Berhane Natnael,Team Dimension Data,2018,27,1425,Berhane Natnael-2018,25.0,47.0,,25.0,3.142857142857143,135.47619047619048,2437.4761904761904,,10.0
445,Sánchez Luis León,Astana Pro Team,2018,34,3870,Sánchez Luis León-2018,179.0,337.0,103.2,138.0,3.142857142857143,135.47619047619048,2437.4761904761904,,10.0
446,Hirt Jan,Astana Pro Team,2018,27,3870,Hirt Jan-2018,24.0,232.0,,,3.142857142857143,135.47619047619048,2437.4761904761904,,44.0
447,Bilbao Pello,Astana Pro Team,2018,28,3870,Bilbao Pello-2018,33.0,187.0,,,3.142857142857143,135.47619047619048,2437.4761904761904,378.0,86.0
449,Villella Davide,Astana Pro Team,2018,26,3870,Villella Davide-2018,101.0,53.0,,,3.142857142857143,135.47619047619048,2437.4761904761904,28.0,0.0
450,Kangert Tanel,Astana Pro Team,2018,31,3870,Kangert Tanel-2018,,,,15.0,3.142857142857143,135.47619047619048,2437.4761904761904,134.0,10.0
